countID,weekID,parcode,counttype,countn,parish,date,year,month
1965861,1764/42,MRGW,buried,11,St Margaret Westminster,1764-09-26T00:00:00Z,1764,9
1965862,1764/42,MITF,buried,23,St Martin in the Fields,1764-09-26T00:00:00Z,1764,9
1966167,1764/43,CLED,buried,4,St Clement Danes,1764-10-03T00:00:00Z,1764,10
1966168,1764/43,GEHS,buried,12,St George Hanover Square,1764-10-03T00:00:00Z,1764,10
1966169,1764/43,JSFI,buried,11,St James Westminster,1764-10-03T00:00:00Z,1764,10
1966172,1764/43,MITF,buried,16,St Martin in the Fields,1764-10-03T00:00:00Z,1764,10
1966477,1764/44,CLED,buried,3,St Clement Danes,1764-10-10T00:00:00Z,1764,10
1966478,1764/44,GEHS,buried,13,St George Hanover Square,1764-10-10T00:00:00Z,1764,10
1966479,1764/44,JSFI,buried,12,St James Westminster,1764-10-10T00:00:00Z,1764,10
1966480,1764/44,JEVW,buried,11,St John the Evangelist Westminster,1764-10-10T00:00:00Z,1764,10
1966481,1764/44,MRGW,buried,41,St Margaret Westminster,1764-10-10T00:00:00Z,1764,10
1966482,1764/44,MITF,buried,14,St Martin in the Fields,1764-10-10T00:00:00Z,1764,10
1966483,1764/44,MALS,buried,7,St Mary le Strand,1764-10-10T00:00:00Z,1764,10
1966485,1764/44,PCOV,buried,4,St Paul Covent Garden,1764-10-10T00:00:00Z,1764,10
1966786,1764/45,ANWS,buried,15,St Anne Soho,1764-10-17T00:00:00Z,1764,10
1966787,1764/45,CLED,buried,3,St Clement Danes,1764-10-17T00:00:00Z,1764,10
1966788,1764/45,GEHS,buried,13,St George Hanover Square,1764-10-17T00:00:00Z,1764,10
1966789,1764/45,JSFI,buried,12,St James Westminster,1764-10-17T00:00:00Z,1764,10
1966790,1764/45,JEVW,buried,8,St John the Evangelist Westminster,1764-10-17T00:00:00Z,1764,10
1966791,1764/45,MRGW,buried,9,St Margaret Westminster,1764-10-17T00:00:00Z,1764,10
1966792,1764/45,MITF,buried,16,St Martin in the Fields,1764-10-17T00:00:00Z,1764,10
1967097,1764/46,CLED,buried,1,St Clement Danes,1764-10-24T00:00:00Z,1764,10
1967098,1764/46,GEHS,buried,13,St George Hanover Square,1764-10-24T00:00:00Z,1764,10
1967099,1764/46,JSFI,buried,14,St James Westminster,1764-10-24T00:00:00Z,1764,10
1967100,1764/46,JEVW,buried,3,St John the Evangelist Westminster,1764-10-24T00:00:00Z,1764,10
1967101,1764/46,MRGW,buried,9,St Margaret Westminster,1764-10-24T00:00:00Z,1764,10
1967102,1764/46,MITF,buried,17,St Martin in the Fields,1764-10-24T00:00:00Z,1764,10
1967105,1764/46,PCOV,buried,6,St Paul Covent Garden,1764-10-24T00:00:00Z,1764,10
1967406,1764/47,ANWS,buried,17,St Anne Soho,1764-10-31T00:00:00Z,1764,10
1967407,1764/47,CLED,buried,8,St Clement Danes,1764-10-31T00:00:00Z,1764,10
1967408,1764/47,GEHS,buried,12,St George Hanover Square,1764-10-31T00:00:00Z,1764,10
1967409,1764/47,JSFI,buried,16,St James Westminster,1764-10-31T00:00:00Z,1764,10
1967411,1764/47,MRGW,buried,13,St Margaret Westminster,1764-10-31T00:00:00Z,1764,10
1967412,1764/47,MITF,buried,15,St Martin in the Fields,1764-10-31T00:00:00Z,1764,10
1968956,1764/52,ANWS,buried,15,St Anne Soho,1764-11-05T00:00:00Z,1764,11
1968957,1764/52,CLED,buried,3,St Clement Danes,1764-11-05T00:00:00Z,1764,11
1968958,1764/52,GEHS,buried,20,St George Hanover Square,1764-11-05T00:00:00Z,1764,11
1968959,1764/52,JSFI,buried,18,St James Westminster,1764-11-05T00:00:00Z,1764,11
1968960,1764/52,JEVW,buried,7,St John the Evangelist Westminster,1764-11-05T00:00:00Z,1764,11
1968961,1764/52,MRGW,buried,28,St Margaret Westminster,1764-11-05T00:00:00Z,1764,11
1968962,1764/52,MITF,buried,22,St Martin in the Fields,1764-11-05T00:00:00Z,1764,11
1967717,1764/48,CLED,buried,4,St Clement Danes,1764-11-07T00:00:00Z,1764,11
1967718,1764/48,GEHS,buried,19,St George Hanover Square,1764-11-07T00:00:00Z,1764,11
1967719,1764/48,JSFI,buried,22,St James Westminster,1764-11-07T00:00:00Z,1764,11
1967720,1764/48,JEVW,buried,7,St John the Evangelist Westminster,1764-11-07T00:00:00Z,1764,11
1967721,1764/48,MRGW,buried,13,St Margaret Westminster,1764-11-07T00:00:00Z,1764,11
1967722,1764/48,MITF,buried,14,St Martin in the Fields,1764-11-07T00:00:00Z,1764,11
1968027,1764/49,CLED,buried,2,St Clement Danes,1764-11-14T00:00:00Z,1764,11
1968028,1764/49,GEHS,buried,20,St George Hanover Square,1764-11-14T00:00:00Z,1764,11
1968029,1764/49,JSFI,buried,16,St James Westminster,1764-11-14T00:00:00Z,1764,11
1968030,1764/49,JEVW,buried,8,St John the Evangelist Westminster,1764-11-14T00:00:00Z,1764,11
1968031,1764/49,MRGW,buried,14,St Margaret Westminster,1764-11-14T00:00:00Z,1764,11
1968032,1764/49,MITF,buried,15,St Martin in the Fields,1764-11-14T00:00:00Z,1764,11
1968033,1764/49,MALS,buried,8,St Mary le Strand,1764-11-14T00:00:00Z,1764,11
1968035,1764/49,PCOV,buried,6,St Paul Covent Garden,1764-11-14T00:00:00Z,1764,11
1968337,1764/50,CLED,buried,11,St Clement Danes,1764-11-21T00:00:00Z,1764,11
1968338,1764/50,GEHS,buried,18,St George Hanover Square,1764-11-21T00:00:00Z,1764,11
1968339,1764/50,JSFI,buried,12,St James Westminster,1764-11-21T00:00:00Z,1764,11
1968340,1764/50,JEVW,buried,4,St John the Evangelist Westminster,1764-11-21T00:00:00Z,1764,11
1968342,1764/50,MITF,buried,21,St Martin in the Fields,1764-11-21T00:00:00Z,1764,11
1968647,1764/51,CLED,buried,7,St Clement Danes,1764-11-28T00:00:00Z,1764,11
1968648,1764/51,GEHS,buried,16,St George Hanover Square,1764-11-28T00:00:00Z,1764,11
1968649,1764/51,JSFI,buried,17,St James Westminster,1764-11-28T00:00:00Z,1764,11
1968651,1764/51,MRGW,buried,17,St Margaret Westminster,1764-11-28T00:00:00Z,1764,11
1968652,1764/51,MITF,buried,20,St Martin in the Fields,1764-11-28T00:00:00Z,1764,11
1968655,1764/51,PCOV,buried,5,St Paul Covent Garden,1764-11-28T00:00:00Z,1764,11
1969422,1765/01,CLED,buried,7,St Clement Danes,1764-12-12T00:00:00Z,1764,12
1969423,1765/01,GEHS,buried,19,St George Hanover Square,1764-12-12T00:00:00Z,1764,12
1969424,1765/01,JSFI,buried,17,St James Westminster,1764-12-12T00:00:00Z,1764,12
1969426,1765/01,MRGW,buried,18,St Margaret Westminster,1764-12-12T00:00:00Z,1764,12
1969427,1765/01,MITF,buried,21,St Martin in the Fields,1764-12-12T00:00:00Z,1764,12
1969428,1765/01,MALS,buried,6,St Mary le Strand,1764-12-12T00:00:00Z,1764,12
1969430,1765/01,PCOV,buried,9,St Paul Covent Garden,1764-12-12T00:00:00Z,1764,12
1969731,1765/02,ANWS,buried,19,St Anne Soho,1764-12-19T00:00:00Z,1764,12
1969732,1765/02,CLED,buried,9,St Clement Danes,1764-12-19T00:00:00Z,1764,12
1969734,1765/02,JSFI,buried,18,St James Westminster,1764-12-19T00:00:00Z,1764,12
1969736,1765/02,MRGW,buried,10,St Margaret Westminster,1764-12-19T00:00:00Z,1764,12
1969737,1765/02,MITF,buried,12,St Martin in the Fields,1764-12-19T00:00:00Z,1764,12
1970041,1765/03,ANWS,buried,8,St Anne Soho,1764-12-26T00:00:00Z,1764,12
1970042,1765/03,CLED,buried,8,St Clement Danes,1764-12-26T00:00:00Z,1764,12
1970043,1765/03,GEHS,buried,17,St George Hanover Square,1764-12-26T00:00:00Z,1764,12
1970044,1765/03,JSFI,buried,20,St James Westminster,1764-12-26T00:00:00Z,1764,12
1970046,1765/03,MRGW,buried,16,St Margaret Westminster,1764-12-26T00:00:00Z,1764,12
1970047,1765/03,MITF,buried,17,St Martin in the Fields,1764-12-26T00:00:00Z,1764,12
1970352,1765/04,CLED,buried,10,St Clement Danes,1765-01-02T00:00:00Z,1765,1
1970353,1765/04,GEHS,buried,32,St George Hanover Square,1765-01-02T00:00:00Z,1765,1
1970354,1765/04,JSFI,buried,25,St James Westminster,1765-01-02T00:00:00Z,1765,1
1970355,1765/04,JEVW,buried,6,St John the Evangelist Westminster,1765-01-02T00:00:00Z,1765,1
1970356,1765/04,MRGW,buried,16,St Margaret Westminster,1765-01-02T00:00:00Z,1765,1
1970357,1765/04,MITF,buried,28,St Martin in the Fields,1765-01-02T00:00:00Z,1765,1
1970358,1765/04,MALS,buried,9,St Mary le Strand,1765-01-02T00:00:00Z,1765,1
1970661,1765/05,ANWS,buried,11,St Anne Soho,1765-01-09T00:00:00Z,1765,1
1970662,1765/05,CLED,buried,6,St Clement Danes,1765-01-09T00:00:00Z,1765,1
1970663,1765/05,GEHS,buried,21,St George Hanover Square,1765-01-09T00:00:00Z,1765,1
1970664,1765/05,JSFI,buried,19,St James Westminster,1765-01-09T00:00:00Z,1765,1
1970665,1765/05,JEVW,buried,4,St John the Evangelist Westminster,1765-01-09T00:00:00Z,1765,1
1970666,1765/05,MRGW,buried,23,St Margaret Westminster,1765-01-09T00:00:00Z,1765,1
1970667,1765/05,MITF,buried,16,St Martin in the Fields,1765-01-09T00:00:00Z,1765,1
1970670,1765/05,PCOV,buried,8,St Paul Covent Garden,1765-01-09T00:00:00Z,1765,1
1970971,1765/06,ANWS,buried,8,St Anne Soho,1765-01-16T00:00:00Z,1765,1
1970972,1765/06,CLED,buried,8,St Clement Danes,1765-01-16T00:00:00Z,1765,1
1970973,1765/06,GEHS,buried,14,St George Hanover Square,1765-01-16T00:00:00Z,1765,1
1970974,1765/06,JSFI,buried,18,St James Westminster,1765-01-16T00:00:00Z,1765,1
1970975,1765/06,JEVW,buried,10,St John the Evangelist Westminster,1765-01-16T00:00:00Z,1765,1
1970976,1765/06,MRGW,buried,16,St Margaret Westminster,1765-01-16T00:00:00Z,1765,1
1970977,1765/06,MITF,buried,17,St Martin in the Fields,1765-01-16T00:00:00Z,1765,1
1971281,1765/07,ANWS,buried,16,St Anne Soho,1765-01-23T00:00:00Z,1765,1
1971282,1765/07,CLED,buried,8,St Clement Danes,1765-01-23T00:00:00Z,1765,1
1971283,1765/07,GEHS,buried,15,St George Hanover Square,1765-01-23T00:00:00Z,1765,1
1971284,1765/07,JSFI,buried,15,St James Westminster,1765-01-23T00:00:00Z,1765,1
1971285,1765/07,JEVW,buried,1,St John the Evangelist Westminster,1765-01-23T00:00:00Z,1765,1
1971286,1765/07,MRGW,buried,11,St Margaret Westminster,1765-01-23T00:00:00Z,1765,1
1971287,1765/07,MITF,buried,23,St Martin in the Fields,1765-01-23T00:00:00Z,1765,1
1971290,1765/07,PCOV,buried,12,St Paul Covent Garden,1765-01-23T00:00:00Z,1765,1
1971592,1765/08,CLED,buried,3,St Clement Danes,1765-01-30T00:00:00Z,1765,1
1971593,1765/08,GEHS,buried,16,St George Hanover Square,1765-01-30T00:00:00Z,1765,1
1971594,1765/08,JSFI,buried,13,St James Westminster,1765-01-30T00:00:00Z,1765,1
1971595,1765/08,JEVW,buried,1,St John the Evangelist Westminster,1765-01-30T00:00:00Z,1765,1
1971596,1765/08,MRGW,buried,15,St Margaret Westminster,1765-01-30T00:00:00Z,1765,1
1971597,1765/08,MITF,buried,18,St Martin in the Fields,1765-01-30T00:00:00Z,1765,1
1971901,1765/09,ANWS,buried,26,St Anne Soho,1765-02-06T00:00:00Z,1765,2
1971902,1765/09,CLED,buried,6,St Clement Danes,1765-02-06T00:00:00Z,1765,2
1971903,1765/09,GEHS,buried,22,St George Hanover Square,1765-02-06T00:00:00Z,1765,2
1971905,1765/09,JEVW,buried,7,St John the Evangelist Westminster,1765-02-06T00:00:00Z,1765,2
1971906,1765/09,MRGW,buried,13,St Margaret Westminster,1765-02-06T00:00:00Z,1765,2
1971907,1765/09,MITF,buried,25,St Martin in the Fields,1765-02-06T00:00:00Z,1765,2
1971910,1765/09,PCOV,buried,8,St Paul Covent Garden,1765-02-06T00:00:00Z,1765,2
1972212,1765/10,CLED,buried,7,St Clement Danes,1765-02-13T00:00:00Z,1765,2
1972213,1765/10,GEHS,buried,24,St George Hanover Square,1765-02-13T00:00:00Z,1765,2
1972215,1765/10,JEVW,buried,3,St John the Evangelist Westminster,1765-02-13T00:00:00Z,1765,2
1972216,1765/10,MRGW,buried,13,St Margaret Westminster,1765-02-13T00:00:00Z,1765,2
1972217,1765/10,MITF,buried,25,St Martin in the Fields,1765-02-13T00:00:00Z,1765,2
1972218,1765/10,MALS,buried,10,St Mary le Strand,1765-02-13T00:00:00Z,1765,2
1972521,1765/11,ANWS,buried,10,St Anne Soho,1765-02-20T00:00:00Z,1765,2
1972522,1765/11,CLED,buried,6,St Clement Danes,1765-02-20T00:00:00Z,1765,2
1972523,1765/11,GEHS,buried,29,St George Hanover Square,1765-02-20T00:00:00Z,1765,2
1972524,1765/11,JSFI,buried,62,St James Westminster,1765-02-20T00:00:00Z,1765,2
1972525,1765/11,JEVW,buried,6,St John the Evangelist Westminster,1765-02-20T00:00:00Z,1765,2
1972526,1765/11,MRGW,buried,26,St Margaret Westminster,1765-02-20T00:00:00Z,1765,2
1972527,1765/11,MITF,buried,38,St Martin in the Fields,1765-02-20T00:00:00Z,1765,2
1972832,1765/12,CLED,buried,10,St Clement Danes,1765-02-27T00:00:00Z,1765,2
1972833,1765/12,GEHS,buried,18,St George Hanover Square,1765-02-27T00:00:00Z,1765,2
1972834,1765/12,JSFI,buried,18,St James Westminster,1765-02-27T00:00:00Z,1765,2
1972835,1765/12,JEVW,buried,5,St John the Evangelist Westminster,1765-02-27T00:00:00Z,1765,2
1972836,1765/12,MRGW,buried,30,St Margaret Westminster,1765-02-27T00:00:00Z,1765,2
1972837,1765/12,MITF,buried,26,St Martin in the Fields,1765-02-27T00:00:00Z,1765,2
1973141,1765/13,ANWS,buried,27,St Anne Soho,1765-03-06T00:00:00Z,1765,3
1973142,1765/13,CLED,buried,10,St Clement Danes,1765-03-06T00:00:00Z,1765,3
1973143,1765/13,GEHS,buried,15,St George Hanover Square,1765-03-06T00:00:00Z,1765,3
1973144,1765/13,JSFI,buried,19,St James Westminster,1765-03-06T00:00:00Z,1765,3
1973145,1765/13,JEVW,buried,10,St John the Evangelist Westminster,1765-03-06T00:00:00Z,1765,3
1973146,1765/13,MRGW,buried,17,St Margaret Westminster,1765-03-06T00:00:00Z,1765,3
1973147,1765/13,MITF,buried,22,St Martin in the Fields,1765-03-06T00:00:00Z,1765,3
1973150,1765/13,PCOV,buried,7,St Paul Covent Garden,1765-03-06T00:00:00Z,1765,3
1973451,1765/14,ANWS,buried,8,St Anne Soho,1765-03-13T00:00:00Z,1765,3
1973452,1765/14,CLED,buried,4,St Clement Danes,1765-03-13T00:00:00Z,1765,3
1973453,1765/14,GEHS,buried,16,St George Hanover Square,1765-03-13T00:00:00Z,1765,3
1973454,1765/14,JSFI,buried,15,St James Westminster,1765-03-13T00:00:00Z,1765,3
1973455,1765/14,JEVW,buried,9,St John the Evangelist Westminster,1765-03-13T00:00:00Z,1765,3
1973456,1765/14,MRGW,buried,20,St Margaret Westminster,1765-03-13T00:00:00Z,1765,3
1973457,1765/14,MITF,buried,26,St Martin in the Fields,1765-03-13T00:00:00Z,1765,3
1973761,1765/15,ANWS,buried,26,St Anne Soho,1765-03-20T00:00:00Z,1765,3
1973762,1765/15,CLED,buried,5,St Clement Danes,1765-03-20T00:00:00Z,1765,3
1973763,1765/15,GEHS,buried,16,St George Hanover Square,1765-03-20T00:00:00Z,1765,3
1973764,1765/15,JSFI,buried,21,St James Westminster,1765-03-20T00:00:00Z,1765,3
1973765,1765/15,JEVW,buried,3,St John the Evangelist Westminster,1765-03-20T00:00:00Z,1765,3
1973766,1765/15,MRGW,buried,16,St Margaret Westminster,1765-03-20T00:00:00Z,1765,3
1973767,1765/15,MITF,buried,19,St Martin in the Fields,1765-03-20T00:00:00Z,1765,3
1973770,1765/15,PCOV,buried,7,St Paul Covent Garden,1765-03-20T00:00:00Z,1765,3
1974072,1765/16,CLED,buried,5,St Clement Danes,1765-03-27T00:00:00Z,1765,3
1974073,1765/16,GEHS,buried,13,St George Hanover Square,1765-03-27T00:00:00Z,1765,3
1974074,1765/16,JSFI,buried,14,St James Westminster,1765-03-27T00:00:00Z,1765,3
1974075,1765/16,JEVW,buried,6,St John the Evangelist Westminster,1765-03-27T00:00:00Z,1765,3
1974076,1765/16,MRGW,buried,15,St Margaret Westminster,1765-03-27T00:00:00Z,1765,3
1974077,1765/16,MITF,buried,15,St Martin in the Fields,1765-03-27T00:00:00Z,1765,3
1974382,1765/17,CLED,buried,8,St Clement Danes,1765-04-03T00:00:00Z,1765,4
1974383,1765/17,GEHS,buried,14,St George Hanover Square,1765-04-03T00:00:00Z,1765,4
1974384,1765/17,JSFI,buried,20,St James Westminster,1765-04-03T00:00:00Z,1765,4
1974385,1765/17,JEVW,buried,2,St John the Evangelist Westminster,1765-04-03T00:00:00Z,1765,4
1974386,1765/17,MRGW,buried,17,St Margaret Westminster,1765-04-03T00:00:00Z,1765,4
1974387,1765/17,MITF,buried,19,St Martin in the Fields,1765-04-03T00:00:00Z,1765,4
1974691,1765/18,ANWS,buried,18,St Anne Soho,1765-04-10T00:00:00Z,1765,4
1974692,1765/18,CLED,buried,8,St Clement Danes,1765-04-10T00:00:00Z,1765,4
1974693,1765/18,GEHS,buried,24,St George Hanover Square,1765-04-10T00:00:00Z,1765,4
1974694,1765/18,JSFI,buried,9,St James Westminster,1765-04-10T00:00:00Z,1765,4
1974695,1765/18,JEVW,buried,4,St John the Evangelist Westminster,1765-04-10T00:00:00Z,1765,4
1974696,1765/18,MRGW,buried,8,St Margaret Westminster,1765-04-10T00:00:00Z,1765,4
1974697,1765/18,MITF,buried,11,St Martin in the Fields,1765-04-10T00:00:00Z,1765,4
1974698,1765/18,MALS,buried,12,St Mary le Strand,1765-04-10T00:00:00Z,1765,4
1974700,1765/18,PCOV,buried,8,St Paul Covent Garden,1765-04-10T00:00:00Z,1765,4
1975002,1765/19,CLED,buried,3,St Clement Danes,1765-04-17T00:00:00Z,1765,4
1975003,1765/19,GEHS,buried,27,St George Hanover Square,1765-04-17T00:00:00Z,1765,4
1975005,1765/19,JEVW,buried,4,St John the Evangelist Westminster,1765-04-17T00:00:00Z,1765,4
1975006,1765/19,MRGW,buried,11,St Margaret Westminster,1765-04-17T00:00:00Z,1765,4
1975007,1765/19,MITF,buried,17,St Martin in the Fields,1765-04-17T00:00:00Z,1765,4
1975311,1765/20,ANWS,buried,11,St Anne Soho,1765-04-24T00:00:00Z,1765,4
1975312,1765/20,CLED,buried,6,St Clement Danes,1765-04-24T00:00:00Z,1765,4
1975313,1765/20,GEHS,buried,27,St George Hanover Square,1765-04-24T00:00:00Z,1765,4
1975315,1765/20,JEVW,buried,6,St John the Evangelist Westminster,1765-04-24T00:00:00Z,1765,4
1975316,1765/20,MRGW,buried,18,St Margaret Westminster,1765-04-24T00:00:00Z,1765,4
1975317,1765/20,MITF,buried,11,St Martin in the Fields,1765-04-24T00:00:00Z,1765,4
1975622,1765/21,CLED,buried,5,St Clement Danes,1765-05-01T00:00:00Z,1765,5
1975623,1765/21,GEHS,buried,18,St George Hanover Square,1765-05-01T00:00:00Z,1765,5
1975624,1765/21,JSFI,buried,10,St James Westminster,1765-05-01T00:00:00Z,1765,5
1975625,1765/21,JEVW,buried,3,St John the Evangelist Westminster,1765-05-01T00:00:00Z,1765,5
1975626,1765/21,MRGW,buried,13,St Margaret Westminster,1765-05-01T00:00:00Z,1765,5
1975627,1765/21,MITF,buried,16,St Martin in the Fields,1765-05-01T00:00:00Z,1765,5
1975630,1765/21,PCOV,buried,7,St Paul Covent Garden,1765-05-01T00:00:00Z,1765,5
1975932,1765/22,CLED,buried,4,St Clement Danes,1765-05-08T00:00:00Z,1765,5
1975933,1765/22,GEHS,buried,20,St George Hanover Square,1765-05-08T00:00:00Z,1765,5
1975934,1765/22,JSFI,buried,20,St James Westminster,1765-05-08T00:00:00Z,1765,5
1975935,1765/22,JEVW,buried,6,St John the Evangelist Westminster,1765-05-08T00:00:00Z,1765,5
1975936,1765/22,MRGW,buried,9,St Margaret Westminster,1765-05-08T00:00:00Z,1765,5
1975937,1765/22,MITF,buried,17,St Martin in the Fields,1765-05-08T00:00:00Z,1765,5
1976242,1765/23,CLED,buried,6,St Clement Danes,1765-05-15T00:00:00Z,1765,5
1976243,1765/23,GEHS,buried,17,St George Hanover Square,1765-05-15T00:00:00Z,1765,5
1976244,1765/23,JSFI,buried,17,St James Westminster,1765-05-15T00:00:00Z,1765,5
1976245,1765/23,JEVW,buried,3,St John the Evangelist Westminster,1765-05-15T00:00:00Z,1765,5
1976246,1765/23,MRGW,buried,17,St Margaret Westminster,1765-05-15T00:00:00Z,1765,5
1976247,1765/23,MITF,buried,19,St Martin in the Fields,1765-05-15T00:00:00Z,1765,5
1976248,1765/23,MALS,buried,7,St Mary le Strand,1765-05-15T00:00:00Z,1765,5
1976250,1765/23,PCOV,buried,7,St Paul Covent Garden,1765-05-15T00:00:00Z,1765,5
1976551,1765/24,ANWS,buried,10,St Anne Soho,1765-05-22T00:00:00Z,1765,5
1976552,1765/24,CLED,buried,3,St Clement Danes,1765-05-22T00:00:00Z,1765,5
1976553,1765/24,GEHS,buried,19,St George Hanover Square,1765-05-22T00:00:00Z,1765,5
1976554,1765/24,JSFI,buried,16,St James Westminster,1765-05-22T00:00:00Z,1765,5
1976555,1765/24,JEVW,buried,2,St John the Evangelist Westminster,1765-05-22T00:00:00Z,1765,5
1976556,1765/24,MRGW,buried,12,St Margaret Westminster,1765-05-22T00:00:00Z,1765,5
1976557,1765/24,MITF,buried,13,St Martin in the Fields,1765-05-22T00:00:00Z,1765,5
1976862,1765/25,CLED,buried,6,St Clement Danes,1765-05-29T00:00:00Z,1765,5
1976863,1765/25,GEHS,buried,20,St George Hanover Square,1765-05-29T00:00:00Z,1765,5
1976865,1765/25,JEVW,buried,8,St John the Evangelist Westminster,1765-05-29T00:00:00Z,1765,5
1976866,1765/25,MRGW,buried,17,St Margaret Westminster,1765-05-29T00:00:00Z,1765,5
1976867,1765/25,MITF,buried,13,St Martin in the Fields,1765-05-29T00:00:00Z,1765,5
1976870,1765/25,PCOV,buried,5,St Paul Covent Garden,1765-05-29T00:00:00Z,1765,5
1977171,1765/26,ANWS,buried,15,St Anne Soho,1765-06-05T00:00:00Z,1765,6
1977172,1765/26,CLED,buried,10,St Clement Danes,1765-06-05T00:00:00Z,1765,6
1977173,1765/26,GEHS,buried,18,St George Hanover Square,1765-06-05T00:00:00Z,1765,6
1977175,1765/26,JEVW,buried,6,St John the Evangelist Westminster,1765-06-05T00:00:00Z,1765,6
1977176,1765/26,MRGW,buried,21,St Margaret Westminster,1765-06-05T00:00:00Z,1765,6
1977177,1765/26,MITF,buried,13,St Martin in the Fields,1765-06-05T00:00:00Z,1765,6
1977482,1765/27,CLED,buried,3,St Clement Danes,1765-06-12T00:00:00Z,1765,6
1977483,1765/27,GEHS,buried,19,St George Hanover Square,1765-06-12T00:00:00Z,1765,6
1977485,1765/27,JEVW,buried,5,St John the Evangelist Westminster,1765-06-12T00:00:00Z,1765,6
1977486,1765/27,MRGW,buried,19,St Margaret Westminster,1765-06-12T00:00:00Z,1765,6
1977487,1765/27,MITF,buried,15,St Martin in the Fields,1765-06-12T00:00:00Z,1765,6
1977791,1765/28,ANWS,buried,12,St Anne Soho,1765-06-19T00:00:00Z,1765,6
1977792,1765/28,CLED,buried,6,St Clement Danes,1765-06-19T00:00:00Z,1765,6
1977793,1765/28,GEHS,buried,22,St George Hanover Square,1765-06-19T00:00:00Z,1765,6
1977794,1765/28,JSFI,buried,45,St James Westminster,1765-06-19T00:00:00Z,1765,6
1977795,1765/28,JEVW,buried,3,St John the Evangelist Westminster,1765-06-19T00:00:00Z,1765,6
1977796,1765/28,MRGW,buried,15,St Margaret Westminster,1765-06-19T00:00:00Z,1765,6
1977797,1765/28,MITF,buried,16,St Martin in the Fields,1765-06-19T00:00:00Z,1765,6
1977800,1765/28,PCOV,buried,5,St Paul Covent Garden,1765-06-19T00:00:00Z,1765,6
1978102,1765/29,CLED,buried,4,St Clement Danes,1765-06-26T00:00:00Z,1765,6
1978103,1765/29,GEHS,buried,17,St George Hanover Square,1765-06-26T00:00:00Z,1765,6
1978104,1765/29,JSFI,buried,18,St James Westminster,1765-06-26T00:00:00Z,1765,6
1978105,1765/29,JEVW,buried,5,St John the Evangelist Westminster,1765-06-26T00:00:00Z,1765,6
1978106,1765/29,MRGW,buried,12,St Margaret Westminster,1765-06-26T00:00:00Z,1765,6
1978107,1765/29,MITF,buried,19,St Martin in the Fields,1765-06-26T00:00:00Z,1765,6
1978411,1765/30,ANWS,buried,15,St Anne Soho,1765-07-03T00:00:00Z,1765,7
